entity:sample_id	hg19_RRBS_bai	hg19_RRBS_bam	hg19_hybrid_capture_bai	hg19_hybrid_capture_bam	hg19_raindance_bai	hg19_raindance_bam	hg19_targeted_bai	hg19_targeted_bam	hg38_rna_bai	hg38_rna_bam	hg38_wes_bai	hg38_wes_bam	hg38_wgs_bai	hg38_wgs_bam	mutect2_parquet_wes	mutect2_parquet_wgs	mutect2_vcf_wes	mutect2_vcf_wgs	participant	stripped_cell_line_name	wes_kit
ACH-000476	gs://cclebams/RRBS/G29750/JHH-4/v1/JHH-4.bai	gs://cclebams/RRBS/G29750/JHH-4/v1/JHH-4.bam	gs://cclebams/hybrid_capture/JHH4_LIVER.bai	gs://cclebams/hybrid_capture/JHH4_LIVER.bam	gs://cclebams/raindance/G16640/JHH-4/current/JHH-4.bai	gs://cclebams/raindance/G16640/JHH-4/current/JHH-4.bam			gs://cclebams/rnasq_hg38/CDS-Lwx1Iv.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-Lwx1Iv.Aligned.sortedByCoord.out.bam									ACH-000476	JHH4	
ACH-000477	gs://cclebams/RRBS/G29750/Malme-3M/v5/Malme-3M.bai	gs://cclebams/RRBS/G29750/Malme-3M/v5/Malme-3M.bam	gs://cclebams/hybrid_capture/MALME3M_SKIN.bai	gs://cclebams/hybrid_capture/MALME3M_SKIN.bam	gs://cclebams/raindance/G16640/Malme-3M/current/Malme-3M.bai	gs://cclebams/raindance/G16640/Malme-3M/current/Malme-3M.bam	gs://cclebams/targeted/C1926/Malme-3M/current/Malme-3M.bai	gs://cclebams/targeted/C1926/Malme-3M/current/Malme-3M.bam	gs://cclebams/rnasq_hg38/CDS-jlHxAT.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-jlHxAT.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-1fvWms.hg38.bai	gs://cclebams/hg38_wes/CDS-1fvWms.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/5e6251403e874b579f02986b314caa5d-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-1fvWms_fixed.vcf.gz		ACH-000477	MALME3M	AGILENT
ACH-000478	gs://cclebams/RRBS/G29750/SNU-387/v3/SNU-387.bai	gs://cclebams/RRBS/G29750/SNU-387/v3/SNU-387.bam	gs://cclebams/hybrid_capture/SNU387_LIVER.bai	gs://cclebams/hybrid_capture/SNU387_LIVER.bam	gs://cclebams/raindance/G16640/SNU-387/current/SNU-387.bai	gs://cclebams/raindance/G16640/SNU-387/current/SNU-387.bam			gs://cclebams/rnasq_hg38/CDS-uNNTgV.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-uNNTgV.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-yfdxEP.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-yfdxEP.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/3ccc02f4c04e465aa00e7dd39c8614d4-0.parquet"",""gs://ccle-mutation/mutect2_parquet/70267b186d1b460d8b884d7e52a0ce6e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/81e21f7e4eb24438aa70bb72beb78371-0.parquet"",""gs://ccle-mutation/mutect2_parquet/851d3b0c1cb74462a4395bd4eed519fe-0.parquet"",""gs://ccle-mutation/mutect2_parquet/92661188f70048daa0c2fa443733ddd3-0.parquet"",""gs://ccle-mutation/mutect2_parquet/97d4c6ca8679458baf5aba254a89baea-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9c7af31756494f33ba2362aeb4227693-0.parquet"",""gs://ccle-mutation/mutect2_parquet/dbbaad83c72e4b81be3b5609778c1dee-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f26d521e5dbe46c6abf898968fdcb9ef-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-yfdxEP_fixed.vcf.gz	ACH-000478	SNU387	
ACH-000479	gs://cclebams/RRBS/G29750/KNS-81/v2/KNS-81.bai	gs://cclebams/RRBS/G29750/KNS-81/v2/KNS-81.bam	gs://cclebams/hybrid_capture/KNS-81.bai	gs://cclebams/hybrid_capture/KNS-81.bam	gs://cclebams/raindance/G16640/KNS-81/current/KNS-81.bai	gs://cclebams/raindance/G16640/KNS-81/current/KNS-81.bam			gs://cclebams/rnasq_hg38/CDS-MF3CAO.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-MF3CAO.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-3DB1g0.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-3DB1g0.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/1a60db866dcf4cae92cdb10f68b8870a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/213c3ebeea6e428ab4349e378cdd6a81-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3a3cd5b953b04730b8a1cd586d20169a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3e918d8f3bf64136879e765a3000a09d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/43656f208039434b904594c119572330-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5325ebf7286047a5be3e6388758ad3f7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/54c4643f5ef44440844143ef24b890e1-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ca8f2dc09ea144bc8890977516e54f24-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f9e50f5c6ddc49e7876c08341b2f0720-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-3DB1g0_fixed.vcf.gz	ACH-000479	KNS81	
ACH-000480	gs://cclebams/RRBS/G29750/HuH-7/v1/HuH-7.bai	gs://cclebams/RRBS/G29750/HuH-7/v1/HuH-7.bam	gs://cclebams/hybrid_capture/HUH7_LIVER.bai	gs://cclebams/hybrid_capture/HUH7_LIVER.bam					gs://cclebams/rnasq_hg38/CDS-gDGMFw.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-gDGMFw.Aligned.sortedByCoord.out.bam									ACH-000480	HUH7	
ACH-000481	gs://cclebams/RRBS/G29750/NCI-H2170/v2/NCI-H2170.bai	gs://cclebams/RRBS/G29750/NCI-H2170/v2/NCI-H2170.bam	gs://cclebams/hybrid_capture/NCIH2170_LUNG.bai	gs://cclebams/hybrid_capture/NCIH2170_LUNG.bam					gs://cclebams/rnasq_hg38/CDS-65iYzF.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-65iYzF.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-BP45df.hg38.bai	gs://cclebams/hg38_wes/CDS-BP45df.hg38.bam	gs://cclebams/wgs_hg38/CDS-HYp2BU.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-HYp2BU.wgs_ccle.bam	"[""gs://ccle-mutation/mutect2_parquet/0ac71d12435a4ef081cc43ba8e5b23cb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/362992a646d14b0b86d952ce7e1245d5-0.parquet"",""gs://ccle-mutation/mutect2_parquet/bf6542ea17a34b8ca5ee3477b3115146-0.parquet"",""gs://ccle-mutation/mutect2_parquet/cbfc94722da848fbb4ff7f9071b66b68-0.parquet"",""gs://ccle-mutation/mutect2_parquet/fcf7e5732f1247d0b7e29d4f21b514ab-0.parquet""]"	"[""gs://ccle-mutation/mutect2_parquet/2809f9dc51904e2eb4ed81b152136558-0.parquet"",""gs://ccle-mutation/mutect2_parquet/380a5405a80d46d18760b711a0af39a2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/39bfdb7bd7ae481c98078d2e51d13c38-0.parquet"",""gs://ccle-mutation/mutect2_parquet/706e28f76f5c47f79d0e65c373072c20-0.parquet"",""gs://ccle-mutation/mutect2_parquet/874a4963b7a54012a672d3f86d208473-0.parquet"",""gs://ccle-mutation/mutect2_parquet/99481c3024f74a26a5ac2a19a39e6129-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a968379747724fce836374fc51b0fa7f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c73dec66917e43f6af23831603eab6d7-0.parquet"",""gs://ccle-mutation/mutect2_parquet/dfa8cf7d1ec14661bc32d7951966ef50-0.parquet""]"	gs://ccle-mutation/mutect2_vcf/CDS-BP45df_fixed.vcf.gz	gs://ccle-mutation/mutect2_vcf/CDS-HYp2BU_fixed.vcf.gz	ACH-000481	NCIH2170	ICE
ACH-000482	gs://cclebams/RRBS/G29750/RERF-LC-KJ/v2/RERF-LC-KJ.bai	gs://cclebams/RRBS/G29750/RERF-LC-KJ/v2/RERF-LC-KJ.bam	gs://cclebams/hybrid_capture/RERFLCKJ_LUNG.bai	gs://cclebams/hybrid_capture/RERFLCKJ_LUNG.bam	gs://cclebams/raindance/G16640/RERF-LC-KJ/current/RERF-LC-KJ.bai	gs://cclebams/raindance/G16640/RERF-LC-KJ/current/RERF-LC-KJ.bam	gs://cclebams/targeted/C1926/RERF-LC-KJ/current/RERF-LC-KJ.bai	gs://cclebams/targeted/C1926/RERF-LC-KJ/current/RERF-LC-KJ.bam	gs://cclebams/rnasq_hg38/CDS-ekBkjG.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-ekBkjG.Aligned.sortedByCoord.out.bam									ACH-000482	RERFLCKJ	
ACH-000483	gs://cclebams/RRBS/G48942/SNU-182/current/SNU-182.bai	gs://cclebams/RRBS/G48942/SNU-182/current/SNU-182.bam	gs://cclebams/hybrid_capture/SNU182_LIVER.bai	gs://cclebams/hybrid_capture/SNU182_LIVER.bam					gs://cclebams/rnasq_hg38/CDS-Ps0NWk.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-Ps0NWk.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-3BKXXM.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-3BKXXM.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/11d870ba59bb4033baba9c0a33c038d8-0.parquet"",""gs://ccle-mutation/mutect2_parquet/342e2cafc8c2443ebc5cd480fde7fb34-0.parquet"",""gs://ccle-mutation/mutect2_parquet/840aee42171c40aaa2bd5d32de042c0d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/86050845a1b34b01a27ab85efc28fd95-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8b7747e5f5d843398c421bcb2c883b19-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8da90794111445349dab78bbe6f30cdb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ba6992c7ab6547fa9987d06e606aff5f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e454781988484862a7c967047bf04f9b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f2938dcacf034af79194bffb356e8774-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-3BKXXM_fixed.vcf.gz	ACH-000483	SNU182	
ACH-000484	gs://cclebams/RRBS/G29750/VMRC-RCW/v1/VMRC-RCW.bai	gs://cclebams/RRBS/G29750/VMRC-RCW/v1/VMRC-RCW.bam	gs://cclebams/hybrid_capture/VMRCRCW_KIDNEY.bai	gs://cclebams/hybrid_capture/VMRCRCW_KIDNEY.bam	gs://cclebams/raindance/G16640/VMRC-RCW/current/VMRC-RCW.bai	gs://cclebams/raindance/G16640/VMRC-RCW/current/VMRC-RCW.bam			gs://cclebams/rnasq_hg38/CDS-EFWULO.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-EFWULO.Aligned.sortedByCoord.out.bam									ACH-000484	VMRCRCW	
ACH-000485	gs://cclebams/RRBS/G29750/GSU/v1/GSU.bai	gs://cclebams/RRBS/G29750/GSU/v1/GSU.bam	gs://cclebams/hybrid_capture/GSU_STOMACH.bai	gs://cclebams/hybrid_capture/GSU_STOMACH.bam			gs://cclebams/targeted/C1926/GSU/current/GSU.bai	gs://cclebams/targeted/C1926/GSU/current/GSU.bam	gs://cclebams/rnasq_hg38/CDS-9VOCT5.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-9VOCT5.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-nglMoY.hg38.bam.bai	gs://cclebams/hg38_wes/CDS-nglMoY.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/a36145c4d85342dba84f085dc2dfe7ff-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-nglMoY_fixed.vcf.gz		ACH-000485	GSU	AGILENT
ACH-000486	gs://cclebams/RRBS/G29750/KU-19-19/v1/KU-19-19.bai	gs://cclebams/RRBS/G29750/KU-19-19/v1/KU-19-19.bam	gs://cclebams/hybrid_capture/KU1919_URINARY_TRACT.bai	gs://cclebams/hybrid_capture/KU1919_URINARY_TRACT.bam	gs://cclebams/raindance/G16640/KU-19-19/current/KU-19-19.bai	gs://cclebams/raindance/G16640/KU-19-19/current/KU-19-19.bam			gs://cclebams/rnasq_hg38/CDS-LgbSj7.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-LgbSj7.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-3uTvmK.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-3uTvmK.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/2eaef37ae5604c779a0a275b81634336-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3a086257bae54c469f9947784e4092e5-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4d5acd2ff6294ded9fc5096c44b50321-0.parquet"",""gs://ccle-mutation/mutect2_parquet/54611ab99c6a49b391149fbbc320167b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8b2cf01a476248eeb6743ee340e92227-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c3b73b6b81a2480ca53fb803cbcb5bcb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ca249309c1634959987a26e1f913a155-0.parquet"",""gs://ccle-mutation/mutect2_parquet/cc2a2cc4f6824b7d82f1132c7b13a3c8-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e3e3058d8440467590b7903f4c264b71-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-3uTvmK_fixed.vcf.gz	ACH-000486	KU1919	
ACH-000487	gs://cclebams/RRBS/G29750/F-36P/v1/F-36P.bai	gs://cclebams/RRBS/G29750/F-36P/v1/F-36P.bam	gs://cclebams/hybrid_capture/F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/F-36P/current/F-36P.bai	gs://cclebams/raindance/G16640/F-36P/current/F-36P.bam			gs://cclebams/rnasq_hg38/CDS-xUUvbN.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-xUUvbN.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-csVAGv.hg38.bai	gs://cclebams/hg38_wes/CDS-csVAGv.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/d074bdbc34d34dbe862027e670a557ba-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-csVAGv_fixed.vcf.gz		ACH-000487	F36P	AGILENT
ACH-000488	gs://cclebams/RRBS/G29750/TE-11/v1/TE-11.bai	gs://cclebams/RRBS/G29750/TE-11/v1/TE-11.bam	gs://cclebams/hybrid_capture/TE11_OESOPHAGUS.bai	gs://cclebams/hybrid_capture/TE11_OESOPHAGUS.bam	gs://cclebams/raindance/G16640/TE-11/current/TE-11.bai	gs://cclebams/raindance/G16640/TE-11/current/TE-11.bam			gs://cclebams/rnasq_hg38/CDS-dxTTwR.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-dxTTwR.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-HmSYmc.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-HmSYmc.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/049f006629004457831f907786ed6b9f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0c34c082eedf4a88bfc4d667300efc06-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0fc9733175c64337b0c93f8f83806a6b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/39c440c15ae84ff1af6cfd2361b379be-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3fc2ec416d1e4584828b9e624751a2c2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/78b3ebee30b6432da02dd860b20caad0-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8e598cd32ecc4a78a7e67f25caa1ffbf-0.parquet"",""gs://ccle-mutation/mutect2_parquet/914847914d524ab0b00d7212fe69c80a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/dc4df85a8c8f4a3eb7627ade53db5b45-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-HmSYmc_fixed.vcf.gz	ACH-000488	TE11	
ACH-000489	gs://cclebams/RRBS/G29750/SW1116/v2/SW1116.bai	gs://cclebams/RRBS/G29750/SW1116/v2/SW1116.bam	gs://cclebams/hybrid_capture/SW1116_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/SW1116_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/SW1116/current/SW1116.bai	gs://cclebams/raindance/G16640/SW1116/current/SW1116.bam	gs://cclebams/targeted/C1926/SW1116/current/SW1116.bai	gs://cclebams/targeted/C1926/SW1116/current/SW1116.bam	gs://cclebams/rnasq_hg38/CDS-r8xIVe.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-r8xIVe.Aligned.sortedByCoord.out.bam									ACH-000489	SW1116	
ACH-000490									gs://cclebams/rnasq_hg38/CDS-P3wmIi.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-P3wmIi.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-qKP7CC.hg38.bai	gs://cclebams/hg38_wes/CDS-qKP7CC.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/09703f0de5aa49f9b23e644d4c301a88-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-qKP7CC_fixed.vcf.gz		ACH-000490	SF767	ICE
ACH-000491	gs://cclebams/RRBS/G29750/NCI-H716/v1/NCI-H716.bai	gs://cclebams/RRBS/G29750/NCI-H716/v1/NCI-H716.bam	gs://cclebams/hybrid_capture/NCIH716_LARGE_INTESTINE.bai	gs://cclebams/hybrid_capture/NCIH716_LARGE_INTESTINE.bam	gs://cclebams/raindance/G16640/NCI-H716/current/NCI-H716.bai	gs://cclebams/raindance/G16640/NCI-H716/current/NCI-H716.bam	gs://cclebams/targeted/C1926/NCI-H716/current/NCI-H716.bai	gs://cclebams/targeted/C1926/NCI-H716/current/NCI-H716.bam	gs://cclebams/rnasq_hg38/CDS-AB2sMZ.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-AB2sMZ.Aligned.sortedByCoord.out.bam									ACH-000491	NCIH716	
ACH-000492			gs://cclebams/hybrid_capture/MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/MUTZ-5/current/MUTZ-5.bai	gs://cclebams/raindance/G16640/MUTZ-5/current/MUTZ-5.bam			gs://cclebams/rnasq_hg38/CDS-f8kECh.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-f8kECh.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-eEU17X.hg38.bai	gs://cclebams/hg38_wes/CDS-eEU17X.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/9326074df8d546c2ad3a57a498e93c8f-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-eEU17X_fixed.vcf.gz		ACH-000492	MUTZ5	AGILENT
ACH-000493	gs://cclebams/RRBS/G29750/SNU-423/v2/SNU-423.bai	gs://cclebams/RRBS/G29750/SNU-423/v2/SNU-423.bam	gs://cclebams/hybrid_capture/SNU423_LIVER.bai	gs://cclebams/hybrid_capture/SNU423_LIVER.bam	gs://cclebams/raindance/G16640/SNU-423/current/SNU-423.bai	gs://cclebams/raindance/G16640/SNU-423/current/SNU-423.bam			gs://cclebams/rnasq_hg38/CDS-jfGEof.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-jfGEof.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-2M3DCp.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-2M3DCp.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/0476abb0e0454584b218e55bb5cb1ce0-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0d1c6ee4fc35482b9bbcfecfcd7f62ac-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1ce1da41ce394bceaf8e603627e9bca2-0.parquet"",""gs://ccle-mutation/mutect2_parquet/246c46f7f02243b3a9e9fa95cfa6b86a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/38c77777626d41be9385d6f5de282e75-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3d60224a572c4dc2a3484be21e49673c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4de46bc1122b4f87814e25323e250515-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f4645fb5688444938aacef46c5f682aa-0.parquet"",""gs://ccle-mutation/mutect2_parquet/fdb0e27bbb53406684e08ad7f14ed8b0-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-2M3DCp_fixed.vcf.gz	ACH-000493	SNU423	
ACH-000494									gs://cclebams/rnasq_hg38/CDS-KT0ZNp.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-KT0ZNp.Aligned.sortedByCoord.out.bam									ACH-000494	OELE	
ACH-000495	gs://cclebams/RRBS/G29750/TUHR4TKB/v4/TUHR4TKB.bai	gs://cclebams/RRBS/G29750/TUHR4TKB/v4/TUHR4TKB.bam	gs://cclebams/hybrid_capture/TUHR4TKB_KIDNEY.bai	gs://cclebams/hybrid_capture/TUHR4TKB_KIDNEY.bam	gs://cclebams/raindance/G16640/TUHR4TKB/current/TUHR4TKB.bai	gs://cclebams/raindance/G16640/TUHR4TKB/current/TUHR4TKB.bam			gs://cclebams/rnasq_hg38/CDS-qoHI3w.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-qoHI3w.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-Dqpcmw.hg38.bai	gs://cclebams/hg38_wes/CDS-Dqpcmw.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/6e52d92374e7452784beceff123a6900-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-Dqpcmw_fixed.vcf.gz		ACH-000495	TUHR4TKB	AGILENT
ACH-000496	gs://cclebams/RRBS/G29750/NCI-H1792/v1/NCI-H1792.bai	gs://cclebams/RRBS/G29750/NCI-H1792/v1/NCI-H1792.bam	gs://cclebams/hybrid_capture/NCIH1792_LUNG.bai	gs://cclebams/hybrid_capture/NCIH1792_LUNG.bam	gs://cclebams/raindance/G16640/NCI-H1792/current/NCI-H1792.bai	gs://cclebams/raindance/G16640/NCI-H1792/current/NCI-H1792.bam			gs://cclebams/rnasq_hg38/CDS-n28jEf.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-n28jEf.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-PxBI5X.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-PxBI5X.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/0709c6c1a86b42a58098aab2c807dd9d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3eed1fe935134c9e81df8b6d9f76cd0c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6d613d70249e453288326c019ba69115-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6f556ad1eb0d42bb8932940755caec9c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/94a97f67a0b2405383a5be054c29f5d1-0.parquet"",""gs://ccle-mutation/mutect2_parquet/95d6faf33a2d4f60bb6d84537f47771f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/96e10f2bd8114a309eb14f0f8aa5ec98-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a849312055fe405fb23cad5689293441-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ab4af34e4028400a8fc7b7a07a6b0bfc-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-PxBI5X_fixed.vcf.gz	ACH-000496	NCIH1792	
ACH-000498	gs://cclebams/RRBS/G29750/KO52/v2/KO52.bai	gs://cclebams/RRBS/G29750/KO52/v2/KO52.bam	gs://cclebams/hybrid_capture/KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/KO52/current/KO52.bai	gs://cclebams/raindance/G16640/KO52/current/KO52.bam			gs://cclebams/rnasq_hg38/CDS-IBCL9D.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-IBCL9D.Aligned.sortedByCoord.out.bam									ACH-000498	KO52	
ACH-000499									gs://cclebams/rnasq_hg38/CDS-YzcrsA.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-YzcrsA.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-BaJNpl.hg38.bai	gs://cclebams/hg38_wes/CDS-BaJNpl.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/11bdcb5bb97d4498aa0d782508472582-0.parquet"",""gs://ccle-mutation/mutect2_parquet/434d454e5e1143598cff07128fb463ee-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-BaJNpl_fixed.vcf.gz		ACH-000499	EW8	AGILENT
ACH-000500	gs://cclebams/RRBS/G29750/SNU-46/v2/SNU-46.bai	gs://cclebams/RRBS/G29750/SNU-46/v2/SNU-46.bam	gs://cclebams/hybrid_capture/SNU46_UPPER_AERODIGESTIVE_TRACT.bai	gs://cclebams/hybrid_capture/SNU46_UPPER_AERODIGESTIVE_TRACT.bam	gs://cclebams/raindance/G16640/SNU-46/current/SNU-46.bai	gs://cclebams/raindance/G16640/SNU-46/current/SNU-46.bam	gs://cclebams/targeted/C1926/SNU-46/current/SNU-46.bai	gs://cclebams/targeted/C1926/SNU-46/current/SNU-46.bam	gs://cclebams/rnasq_hg38/CDS-sv00Oy.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-sv00Oy.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-53dHII.hg38.bai	gs://cclebams/hg38_wes/CDS-53dHII.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/a7e45802b9ec445ca60225ea59a0c836-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-53dHII_fixed.vcf.gz		ACH-000500	SNU46	AGILENT
